Formulation_ID,pipe_index,name_token,name_norm,len_names,len_cas,len_smiles,length_match,assigned_cas_v4,assigned_smiles_v4,assigned_cas_format_ok,assigned_cas_checkdigit_ok,assigned_smiles_parses,name_is_nonchemical,nonchemical_reason,reference_cas_for_name,reference_names_for_assigned_cas,reference_smiles_for_name,smiles_matches_reference,verdict,detail,propagated_to_v4
EyeIrritation6pack_PID62,2,contains Crystalline Silica,containscrystallinesilica,3,3,3,True,14808-60-7,O=[Si]=O,True,True,True,False,,14808-60-7,containscrystallinesilica|crystallinequartzrespirable|crystallinesilica|crystallinesilicaquartz|crystallinesilicaquartztrace|crystallinesilicarespirablepowdermicrons10|quartz2000|quartzsio201|silica,O=[Si]=O,True,CAS_OK,assigned CAS in reference set,True
EyeIrritation6pack_PID627,0,Manganese ethylenebis (dithiocarbamate) Mancozeb,manganeseethylenebisdithiocarbamatemancozeb,2,2,2,True,8018-01-7,C(CNC(=S)[S-])NC(=S)[S-].C(CNC(=S)[S-])NC(=S)[S-].[Mn+2].[Zn+2],True,True,True,False,,8018-01-7,mancozeb|manganeseethylenebisdithiocarbamatemancozeb,S=C([S-])NCCNC(=S)[S-].S=C([S-])NCCNC(=S)[S-].[Mn+2].[Zn+2],True,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID627,1,"2,2-difluoro-1,3-benzodioxol-4-yl-1H-pyrrole- Fludioxonil",22difluoro13benzodioxol4yl1hpyrrolefludioxonil,2,2,2,True,131341-86-1,C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,True,True,True,False,,131341-86-1,22difluoro13benzodioxol4yl1hpyrrolefludioxonil|fludioxonil|fludioxonil032|fludioxonilnoneestablished,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,True,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID668,0,Methiocarb,methiocarb,4,3,3,False,2032-65-7,CC1=CC(=CC(=C1SC)C)OC(=O)NC,True,True,True,False,,2032-65-7,methiocarb,CNC(=O)Oc1cc(C)c(SC)c(C)c1,True,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID668,1,Calcium sulfate,calciumsulfate,4,3,3,False,7778-18-9,[O-]S(=O)(=O)[O-].[Ca+2],True,True,True,False,,,,,,UNVERIFIABLE,name absent from reference name2cas,False
EyeIrritation6pack_PID668,2,6-Di-tert-butyl-4-methylphenol >= 0.10 - <=,6ditertbutyl4methylphenol010,4,3,3,False,128-37-0,CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,True,True,True,False,,,6ditertbutylpcresol|ditbutylpcresol,,,UNVERIFIABLE,name absent from reference name2cas,True
EyeIrritation6pack_PID668,3,Other ingredients (non-hazardous) to,otheringredientsnonhazardousto,4,3,3,False,,,False,,,True,matches:^other\s+ingredient,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID702,0,Imidacloprid,imidacloprid,3,1,1,False,138261-41-3,C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl,True,True,True,False,,138261-41-3,1himidazolamine100|imidacloprid|imidacloprid0100125|imidacloprid10|imidacloprid106|imidacloprid13771522|imidacloprid585gl|imidaclopridandnoneestablished|imidazolidinimine16chloro3pyridinylmethylnnitro2e2550|mol,O=[N+]([O-])/N=C1\NCCN1Cc1ccc(Cl)nc1|O=[N+]([O-])N=C1NCCN1Cc1ccc(Cl)nc1,True,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID702,1,Inert Ingredients,inertingredients,3,1,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID702,2,Other/Inert Ingredients,otherinertingredients,3,1,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID718,0,"sucrose, pure >= 10 - <",sucrosepure10,7,7,6,False,57-50-1,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,True,True,True,False,,57-50-1,sucrosepure10,,,CAS_OK,assigned CAS in reference set,True
EyeIrritation6pack_PID718,1,"4-Pyridinedimethanol, 5-hydroxy-6- >= 5 - <",4pyridinedimethanol5hydroxy65,7,7,6,False,58-56-0,CC1=NC=C(C(=C1O)CO)CO.Cl,True,True,True,False,,58-56-0,4pyridinedimethanol5hydroxy65,,,CAS_OK,assigned CAS in reference set,True
EyeIrritation6pack_PID718,2,Pyridine--carboxylic acid >= 5 - <,pyridinecarboxylicacid5,7,7,6,False,59-67-6,C1=CC(=CN=C1)C(=O)O,True,True,True,False,,59-67-6,pyridinecarboxylicacid5,,,CAS_OK,assigned CAS in reference set,True
EyeIrritation6pack_PID718,3,acetic acid >= 1 - <,aceticacid1,7,7,6,False,64-19-7,CC(=O)O,True,True,True,False,,64-19-7,aceticacid|aceticacid1|aceticacid15|agentsectioniihazardousingredientshazingredientpercentnumberpelaceticacidglacial7nasodiumbisulfite|nonhazardousingredientsproprietary,CC(=O)O,True,CAS_OK,assigned CAS in reference set,True
EyeIrritation6pack_PID718,4,starch >= 1 - <,starch1,7,7,6,False,9005-25-8,C1N2CN3CN1C[N+](C2)(C3)C/C=C\Cl.[Cl-],True,True,True,False,,9005-25-8,starch1|starch10,,,CAS_OK,assigned CAS in reference set,True
EyeIrritation6pack_PID718,5,"5,7-triaza-1- >= 0.1 - <",57triaza101,7,7,6,False,51229-78-8,CC[C@H](C)[C@@H]1[C@H](C=C[C@@]2(O1)C[C@@H]3C[C@H](O2)C/C=C(/[C@H]([C@H](/C=C/C=C/4\CO[C@H]5[C@@]4([C@@H](C=C([C@H]5O)C)C(=O)O3)O)C)O[C@H]6C[C@@H]([C@H]([C@@H](O6)C)O[C@H]7C[C@@H]([C@H]([C@@H](O7)C)NC)OC)OC)\C)C.C1=CC=C(C=C1)C(=O)O,True,True,True,False,,51229-78-8,57triaza101,,,CAS_OK,assigned CAS in reference set,True
EyeIrritation6pack_PID718,6,emamectin benzoate,emamectinbenzoate,7,7,6,False,155569-91-8,,True,True,,False,,155569-91-8,b1benzoate|emamectinbenzoate|emamectinbenzoate10,CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](NC)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.O=C(O)c1ccccc1,,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID757,0,Pyraclostrobin,pyraclostrobin,7,4,4,False,175013-18-0,COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC,True,True,True,False,,175013-18-0,pyraclostrobin,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,True,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID757,1,Content (W/W),contentww,7,4,4,False,131983-72-7,CC1(CC/C(=C\C2=CC=C(C=C2)Cl)/C1(CN3C=NC=N3)O)C,True,True,True,True,matches:content,120068-37-3|67485-29-4,triticonazole|triticonazole98,CC1(C)CN=C(NN=C(C=Cc2ccc(C(F)(F)F)cc2)C=Cc2ccc(C(F)(F)F)cc2)NC1|N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,False,NONCHEM_TOKEN_GOT_STRUCTURE,matches:content,True
EyeIrritation6pack_PID757,2,Triticonazole,triticonazole,7,4,4,False,14808-60-7,O=[Si]=O,True,True,True,False,,131983-72-7,containscrystallinesilica|crystallinequartzrespirable|crystallinesilica|crystallinesilicaquartz|crystallinesilicaquartztrace|crystallinesilicarespirablepowdermicrons10|quartz2000|quartzsio201|silica,CC1(C)CC/C(=C\c2ccc(Cl)cc2)C1(O)Cn1cncn1|CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,False,CAS_WRONG_SHIFT,assigned CAS belongs to list index 3 ('crystalline silica') → shift=+1,False
EyeIrritation6pack_PID757,3,crystalline silica,crystallinesilica,7,4,4,False,57-55-6,CC(CO)O,True,True,True,False,,14808-60-7,2propanediol|principalcomponents2propandiol|propane2diol1|propane2diol3|propane2diol5|propane2diol510tsc|propane2diolpropane12diol5|propyleneglycol|propyleneglycol1015|propyleneglycol3|propyleneglycol37humectant|propyleneglycol38notestablished|propyleneglycol510|propyleneglycol76|propyleneglycolnotlisted,O=[Si]=O,False,CAS_WRONG_SHIFT,assigned CAS belongs to list index 5 ('Propylene glycol') → shift=+2,False
EyeIrritation6pack_PID757,4,Content (W/W): >= 5.0,contentww50,7,4,4,False,,,False,,,True,matches:content,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID757,5,Propylene glycol,propyleneglycol,7,4,4,False,,,False,,,False,,57-55-6,,CC(O)CO,,UNVERIFIABLE,,False
EyeIrritation6pack_PID757,6,Content (W/W): >= 0.9,contentww09,7,4,4,False,,,False,,,True,matches:content,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID774,0,Tebuconazole,tebuconazole,5,5,4,False,107534-96-3,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,True,True,True,False,,107534-96-3,14chlorophenyl44dimethyl3124triazol1ylmethylpentan3ol|activeingredientwwtebuconazole|compositioninformationofingredientscomponentsaveragenamecasnoeinecsbyweighttebuconazole107534963na4500kaolin|mol|tebuconazole|tebuconazole040|tebuconazole375399x|tebuconazole4chlorophenyl44dimethyl3124triazol1|tebuconazolers1pchlorophenyl44dimethyl31h124triazol1ylmethylpentan3ol|terbuconazole,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,True,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID774,1,Metalaxyl,metalaxyl,5,5,4,False,57837-19-1,CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC,True,True,True,False,,57837-19-1,metalaxyl|metalaxyl01|metalaxyl011activeingredient|metalaxyl054|methyln6dimethylphenyln1,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,True,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID774,2,Prothioconazole,prothioconazole,5,5,4,False,178928-70-6,C1CC1(C(CC2=CC=CC=C2Cl)(CN3C(=S)N=CN3)O)Cl,True,True,True,False,,178928-70-6,prothioconazole,OC(Cc1ccccc1Cl)(Cn1[nH]cnc1=S)C1(Cl)CC1|OC(Cc1ccccc1Cl)(Cn1nc[nH]c1=S)C1(Cl)CC1,True,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID774,3,Ethoxylated tallow alkyl amines,ethoxylatedtallowalkylamines,5,5,4,False,61791-26-2,CC(CO)O,True,True,True,False,,61791-26-2,ethoxylatedtallowalkylamines,,,CAS_OK,assigned CAS in reference set,True
EyeIrritation6pack_PID774,4,2-Propanediol,2propanediol,5,5,4,False,57-55-6,,True,True,,False,,57-55-6,2propanediol|principalcomponents2propandiol|propane2diol1|propane2diol3|propane2diol5|propane2diol510tsc|propane2diolpropane12diol5|propyleneglycol|propyleneglycol1015|propyleneglycol3|propyleneglycol37humectant|propyleneglycol38notestablished|propyleneglycol510|propyleneglycol76|propyleneglycolnotlisted,CC(O)CO,,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID803,0,glycerol >= 10 - <,glycerol10,5,5,5,True,56-81-5,C(C(CO)O)O,True,True,True,False,,56-81-5,23propanetriol95105|glycerin|glycerin39|glycerin76|glycerine|glycerine10|glycerine35solvent|glycerol|glycerol10,OCC(O)CO,True,CAS_OK,assigned CAS in reference set,True
EyeIrritation6pack_PID803,1,gamma-butyrolactone >= 1 - <,gammabutyrolactone1,5,5,5,True,96-48-0,C1CC(=O)OC1,True,True,True,False,,96-48-0,gammabutyrolactone|gammabutyrolactone1,O=C1CCCO1,True,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID803,2,"methyl N-(,6-dimethylphenyl)-N- >= 1 - <",methyln6dimethylphenyln1,5,5,5,True,57837-19-1,CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC,True,True,True,False,,57837-19-1,metalaxyl|metalaxyl01|metalaxyl011activeingredient|metalaxyl054|methyln6dimethylphenyln1,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,True,CAS_OK,assigned CAS in reference set,True
EyeIrritation6pack_PID803,3,"propane-,2-diol >= 1 - <",propane2diol1,5,5,5,True,57-55-6,CC(CO)O,True,True,True,False,,57-55-6,2propanediol|principalcomponents2propandiol|propane2diol1|propane2diol3|propane2diol5|propane2diol510tsc|propane2diolpropane12diol5|propyleneglycol|propyleneglycol1015|propyleneglycol3|propyleneglycol37humectant|propyleneglycol38notestablished|propyleneglycol510|propyleneglycol76|propyleneglycolnotlisted,CC(O)CO,True,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID803,4,Ipconazole >= 1 - <,ipconazole1,5,5,5,True,125225-28-7,CC(C)C1CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl,True,True,True,False,,125225-28-7,ipconazole|ipconazole01|ipconazole1,CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,True,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID831,0,Tebuconazole 37.5-39.9 X,tebuconazole375399x,3,3,3,True,107534-96-3,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,True,True,True,False,,107534-96-3,14chlorophenyl44dimethyl3124triazol1ylmethylpentan3ol|activeingredientwwtebuconazole|compositioninformationofingredientscomponentsaveragenamecasnoeinecsbyweighttebuconazole107534963na4500kaolin|mol|tebuconazole|tebuconazole040|tebuconazole375399x|tebuconazole4chlorophenyl44dimethyl3124triazol1|tebuconazolers1pchlorophenyl44dimethyl31h124triazol1ylmethylpentan3ol|terbuconazole,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,True,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID831,1,"2,3-Propanetriol 9.5-10.5",23propanetriol95105,3,3,3,True,56-81-5,C(C(CO)O)O,True,True,True,False,,56-81-5,23propanetriol95105|glycerin|glycerin39|glycerin76|glycerine|glycerine10|glycerine35solvent|glycerol|glycerol10,OCC(O)CO,True,CAS_OK,assigned CAS in reference set,True
EyeIrritation6pack_PID831,2,2-Benzisothiazol-3(2H)-one 0.18-0.22,2benzisothiazol32hone018022,3,3,3,True,2634-33-5,C1=CC=C2C(=C1)C(=O)NS2,True,True,True,False,,2634-33-5,12benzisothiazol32hone|12benzisothiazolin3one|12benzisothiazoline3one|2benzisothiazol32hone0|2benzisothiazol32hone0005|2benzisothiazol32hone005|2benzisothiazol32hone018022|2benzisothiazolin3one|2benzisothiazolin3one002max|basedoningredientscomponent12benzisothiazol32honecasno2634335ld50ratmaleandfemale2000mgkgoecdtest|benzisothiazol2hone|forexplanationofabbreviationsseesection16,O=c1[nH]sc2ccccc12,True,CAS_OK,assigned CAS in reference set,True
EyeIrritation6pack_PID832,0,Thifensulfuron methyl,thifensulfuronmethyl,3,1,1,False,79277-27-3,CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=C(SC=C2)C(=O)OC,True,True,True,False,,79277-27-3,thifensulfuronmethyl,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,True,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID832,1,Other Ingredients,otheringredients,3,1,1,False,,,False,,,True,matches:^other\s+ingredient,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID832,2,Other/Inert Ingredients,otherinertingredients,3,1,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,0,None listed,nonelisted,25,2,1,False,94-75-7,C1=CC(=C(C=C1Cl)Cl)OCC(=O)O,True,True,True,False,,,24d|24dichlorophenoxyaceticacid|4dichlorophenoxyaceticacidiso300gl,,,UNVERIFIABLE,name absent from reference name2cas,True
EyeIrritation6pack_PID834,1,Immediate (Acute); Delayed (Chronic,immediateacutedelayedchronic,25,2,1,False,27176-87-0,,True,True,,False,,,,,,UNVERIFIABLE,name absent from reference name2cas,True
EyeIrritation6pack_PID834,2,"2,4-Dichlorophenoxyacetic acid",24dichlorophenoxyaceticacid,25,2,1,False,,,False,,,False,,94-75-7,,O=C(O)COc1ccc(Cl)cc1Cl,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,3,"CERCLA - This product contains the following chemicals which have a reportable quantity (RQ) under the Comprehensive Environmental Response, Compensation, and Liability Act (CERCLA",cerclathisproductcontainsthefollowingchemicalswhichhaveareportablequantityrqunderthecomprehensiveenvironmentalresponsecompensationandliabilityactcercla,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,4,2.4-Dichlorophenoxyacetic acid has an RQ of 100 Ibs (reached with 27.5 gallons of product). Dodecylbenzenesulfonic acid has an RQ of 1000 Ibs (not reached with any practical quantity of this substance,24dichlorophenoxyaceticacidhasanrqof100ibsreachedwith275gallonsofproductdodecylbenzenesulfonicacidhasanrqof1000ibsnotreachedwithanypracticalquantityofthissubstance,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,5,2.4-Dichlorophenoxyacetic acid has an RQ of 100 Ibs (reached with 27.5 gallons of product,24dichlorophenoxyaceticacidhasanrqof100ibsreachedwith275gallonsofproduct,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,6,Dodecylbenzenesulfonic acid has an RQ of 1000 Ibs (not reached with any practical quantity of this substance,dodecylbenzenesulfonicacidhasanrqof1000ibsnotreachedwithanypracticalquantityofthissubstance,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,7,Corrosive,corrosive,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,8,California Proposition 65: This product contains chemicals known to the state of California to cause cancer and/or oductive harm,californiaproposition65thisproductcontainschemicalsknowntothestateofcaliforniatocausecancerandoroductiveharm,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,9,"U.S. State Worker and Community Right-To-Know (RTK) Information (IL, MA, MN, NJ, PA, RI",usstateworkerandcommunityrighttoknowrtkinformationilmamnnjpari,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,10,State(s,states,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,11,"IL, MA, MN, NJ, PA, RI",ilmamnnjpari,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,12,Dodecylbenzenesulfonic,dodecylbenzenesulfonic,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,13,Dodecylbenzenesulfonic acid,dodecylbenzenesulfonicacid,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,14,acid,acid,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,15,"MA, NJ, PA",manjpa,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,16,Canadian Domestic,canadiandomestic,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,17,Substances List,substanceslist,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,18,Not determined,notdetermined,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,19,"Disclaimer: The information presented herein is based on available data from reliable sources and is correct to the best of WinField Solutions' knowledge. WinField Solutions, LLC makes no warranty, express nor implied, regarding the accuracy of the data or the results obtained from the use of this product. Nothing herein may be construed as recommending any practice or any product in violation of any law or regulations. The user is solely responsible for determining the suitability of any material or product for a specific purpose and for adopting any appropriate safety precautions. We disclaim all liability for injury or damage stemming from any improper use of the material or product described herein",disclaimertheinformationpresentedhereinisbasedonavailabledatafromreliablesourcesandiscorrecttothebestofwinfieldsolutionsknowledgewinfieldsolutionsllcmakesnowarrantyexpressnorimpliedregardingtheaccuracyofthedataortheresultsobtainedfromtheuseofthisproductnothinghereinmaybeconstruedasrecommendinganypracticeoranyproductinviolationofanylaworregulationstheuserissolelyresponsiblefordeterminingthesuitabilityofanymaterialorproductforaspecificpurposeandforadoptinganyappropriatesafetyprecautionswedisclaimallliabilityforinjuryordamagestemmingfromanyimproperuseofthematerialorproductdescribedherein,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,20,Supersedes document dated,supersedesdocumentdated,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,21,"Supersedes document dated: May 29, 2015",supersedesdocumentdatedmay292015,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,22,"December 07, 2017",december072017,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,23,"May 29, 2015",may292015,25,2,1,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID834,24,6 of 6,6of6,25,2,1,False,,,False,,,True,too_few_letters,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID857,0,Pyrimethanil,pyrimethanil,3,4,0,False,53112-28-0,,True,True,,False,,,pyrimethaniliso50,,,UNVERIFIABLE,name absent from reference name2cas,False
EyeIrritation6pack_PID857,1,"1,2-Benzisothiazol-3(2H)-one",12benzisothiazol32hone,3,4,0,False,68512-35-6,,True,True,,False,,2634-33-5,,O=c1[nH]sc2ccccc12,,CAS_WRONG,assigned CAS unknown in reference,True
EyeIrritation6pack_PID857,2,Propylene Glycol,propyleneglycol,3,4,0,False,2634-33-5,,True,True,,False,,57-55-6,12benzisothiazol32hone|12benzisothiazolin3one|12benzisothiazoline3one|2benzisothiazol32hone0|2benzisothiazol32hone0005|2benzisothiazol32hone005|2benzisothiazol32hone018022|2benzisothiazolin3one|2benzisothiazolin3one002max|basedoningredientscomponent12benzisothiazol32honecasno2634335ld50ratmaleandfemale2000mgkgoecdtest|benzisothiazol2hone|forexplanationofabbreviationsseesection16,CC(O)CO,,CAS_WRONG_SHIFT,"assigned CAS belongs to list index 1 ('1,2-Benzisothiazol-3(2H)-one') → shift=-1",True
EyeIrritation6pack_PID87,0,Picoxystrobin,picoxystrobin,4,2,2,False,117428-22-5,CO/C=C(\C1=CC=CC=C1COC2=CC=CC(=N2)C(F)(F)F)/C(=O)OC,True,True,True,False,,117428-22-5,picoxystrobin,CO/C=C(/C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1,True,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID87,1,Cyproconazole,cyproconazole,4,2,2,False,94361-06-5,CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O,True,True,True,False,,94361-06-5,cyproconazole|cyproconazole98,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,True,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID87,2,Other Ingredients,otheringredients,4,2,2,False,,,False,,,True,matches:^other\s+ingredient,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID87,3,Other/Inert Ingredients,otherinertingredients,4,2,2,False,,,False,,,False,,,,,,UNVERIFIABLE,,False
EyeIrritation6pack_PID870,0,Saflufenacil,saflufenacil,3,5,0,False,372137-35-4,,True,True,,False,,372137-35-4,saflufenacil,CC(C)N(C)S(=O)(=O)NC(=O)c1cc(-n2c(=O)cc(C(F)(F)F)n(C)c2=O)c(F)cc1Cl,,CAS_OK,assigned CAS in reference set,True
EyeIrritation6pack_PID870,1,Ammonium Sulfate,ammoniumsulfate,3,5,0,False,7783-20-2,,True,True,,False,,,ammoniumsulfate3050,,,UNVERIFIABLE,name absent from reference name2cas,False
EyeIrritation6pack_PID870,2,Sodium diisopropylnaphthalenesulphonate,sodiumdiisopropylnaphthalenesulphonate,3,5,0,False,105859-97-0,,True,True,,False,,1322-93-6,ligninalkalireactionproducts10,CC(C)c1cc2ccccc2c(S(=O)(=O)O)c1C(C)C,,CAS_WRONG,assigned CAS maps to ['ligninalkalireactionproducts10'],False
EyeIrritation6pack_PID905,0,Chlorpyrifos-methyl,chlorpyrifosmethyl,8,8,6,False,5598-13-0,COP(=S)(OC)OC1=NC(=C(C=C1Cl)Cl)Cl,True,True,True,False,,5598-13-0,chlorpyrifosmethyl,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,True,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID905,1,Deltamethrin,deltamethrin,8,8,6,False,52918-63-5,CC1([C@H]([C@H]1C(=O)O[C@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C,True,True,True,False,,52918-63-5,deltamethrin,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Br)Br,True,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID905,2,"Solvent Naphtha (petroleum), light aromatic",solventnaphthapetroleumlightaromatic,8,8,6,False,64742-95-6,CC1=CC(=C(C=C1)C)C,True,True,True,False,,64742-95-6,2651990solventnaphthalightaromaticxnnr5153|solventnaphthapetroleumlightaromatic,,,CAS_OK,assigned CAS in reference set,True
EyeIrritation6pack_PID905,3,"2,4-Trimethylbenzene",24trimethylbenzene,8,8,6,False,95-63-6,CC1=CC(=CC(=C1)C)C,True,True,True,False,,95-63-6,124trimethylbenzene|24trimethylbenzene|24trimethylbenzene35,Cc1ccc(C)c(C)c1,False,SMILES_WRONG,assigned CAS in reference set | assigned SMILES skeleton != reference SMILES for this name,True
EyeIrritation6pack_PID905,4,Xylene,xylene,8,8,6,False,1330-20-7,CCC1=CC=CC=C1,True,True,True,False,,1330-20-7,2155357xylenxnr10202138|xylene|xylene19|xylene20,Cc1cccc(C)c1,False,SMILES_WRONG,assigned CAS in reference set | assigned SMILES skeleton != reference SMILES for this name,False
EyeIrritation6pack_PID905,5,Mesitylene,mesitylene,8,8,6,False,108-67-8,CC(C)C1=CC=CC=C1,True,True,True,False,,108-67-8,mesitylene,,,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID905,6,Ethylbenzene,ethylbenzene,8,8,6,False,100-41-4,,True,True,,False,,100-41-4,2028494ethylbenzenefxnr1120|ethylbenzene|ethylbenzene3|ethylbenzene50,CCc1ccccc1,,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID905,7,Cumene,cumene,8,8,6,False,98-82-8,,True,True,,False,,98-82-8,cumene,CC(C)c1ccccc1,,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID922,0,Silica,silica,3,4,0,False,14808-60-7,,True,True,,False,,14808-60-7|7631-86-9,containscrystallinesilica|crystallinequartzrespirable|crystallinesilica|crystallinesilicaquartz|crystallinesilicaquartztrace|crystallinesilicarespirablepowdermicrons10|quartz2000|quartzsio201|silica,O=[Si]=O,,CAS_OK,assigned CAS in reference set,False
EyeIrritation6pack_PID922,1,Fludioxonil,fludioxonil,3,4,0,False,61790-53-2,,True,True,,False,,131341-86-1,,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,,CAS_WRONG,assigned CAS unknown in reference,False
