Formulation_ID,ingredient_name,cas,ing_ghs_indep_eye_cat,ing_ghs_indep_skin_cat,ing_ghs_indep_sens_cat,ing2_pct_raw_text,pct_text,pct_value,동일CAS_농도참조,동일CAS_참조수,SDS존재,SDS파일,has_ghs_eye,has_ghs_skin,has_ghs_both,우선순위
EyeIrritation6pack_PID854,"beta-Ocimene, (3Z)-",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID854,Farnesene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID854,Hexyl butyrate,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID854,Borneol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID854,Beta-Bisabolene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID854,alpha-PHELLANDRENE,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID854,(-)-Isocaryophyllene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID854,Gamma-Terpinene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID854,Alpha-Terpinene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID857,"1,2-Benzisothiazol-3(2H)-one",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID86,Composition Comments,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID86,This product contains information,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID865,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID866,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID87,Other Ingredients,,,,,74.89 %,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID870,Saflufenacil,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID873,Clopyralid-olamine,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID873,Hexachlorobenzene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID876,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID877,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID892,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID900,none none none 30-60,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID900,URETHANE BIS OXAZOLIDINE none none none 7-13,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID900,DIBUTYLIN DILURATE 0.1mg / m3 0.1mg / m3 0.1mg / m3 5-10,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID900,Precipitated Silica NONE,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID900,"PENTANEDIONE - ,4 none none none 7-13",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID900,none none none 0.1-1,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID900,none none none 0.1-1,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID907,"CAS Name: Benzamide, 2-[[[[[(4,6-dimethoxy-2",,,,,50.0%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID907,Quartz to 1%,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID907,Other ingredients to 20%,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID907,Other/Inert Ingredients,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID908,Trifloxystrobin,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID908,Propiconazole,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID908,N-Methyl--pyrrolidone,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID914,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID915,Concentration,,,,,95-99%,95–99%,97.0,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID917,Sulfentrazone Sulfentrazone,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID917,Pyroxasulfone Pyroxasulfone,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID917,"propane-,2-diol propane-1,2-diol >= 5 - <",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID917,sodium diiso- sodium diiso,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID917,toluene Toluene >= 1 - <,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID922,Silica,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID933,"Cement, portland, chemicals - 40.00%",65997-15-1,,,,30.00-40.00%,30.00%,30.0,30.0,1,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID933,Quartz - 20.00%,14808-60-7,,,,10.00-20.00%,10.00%,10.0,0.1,4,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID933,Limestone - 5.00%,1317-65-3,,,,1.00-5.00%,1.00%,1.0,23.0,3,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID935,Direct blue,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID935,mol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID937,OTHER INGREDIENTS,,,,,76.5 %,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID940,2-Amino-2-methyl-1-propanol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID952,Concentration,,,,,98-99%,98–99%,98.5,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID955,Active ingredient (% w/w): Tebuconazole Technical,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID955,THFA Proprietary,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID96,Glyphosate potassium,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID960,Glycerine >= 10 - <,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID960,"Silica gel, precipitated, crystalline free <",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID960,beta-Cyfluthrin (ISO) >= 1 - <,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID960,Benzyloxymethanol >= 0.1 - <,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID960,Reaction mass of: -chloro-2-methyl-4- >= 0.0015 - <,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID960,Reaction mass of: -chloro-2-methyl-4,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID974,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID978,Azoxystrobin none established,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID978,Fludioxonil none established,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID978,Mefenoxam and none established,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID978,Glycerin,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID980,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID983,Contains,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID983,AROMATIC FRAGRANCES INTERNATIONAL,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID983,Issue date: 09/10/2024 Version: 3 (06/27/2024,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID983,In accordance with UN GHS latest edition,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID983,"Substances with workplace exposure limits, not listed above",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID985,GSP Crop Science Limited,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID986,Naphthalene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID989,Inert Proprietary components,,,,,70.3%,70.3%,70.3,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID990,Other Ingredients,,,,,40 %,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID993,Diquat (present as w/v),,,,,20%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID993,Other inert ingredients secret To w/v,,,,,100%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID996,Methanol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
EyeIrritation6pack_PID996,Trichloroisocyanuric Acid,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1000,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1001,Citral,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1001,1-Methyl-4-Prop-1-En-2-Ylcyclohexene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1001,Nerol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1002,VAT: RO8999719,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1002,social capital: 250000 RON,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1002,"head office: Piața Cazărmii 15, Oradea",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1002,"warehouse: Șoseaua Borșului 24/B, 410605 Oradea, jud. Bihor, România",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1002,quality@ellemental.com,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1003,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1005,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1006,(+-)-alpha-Pinene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1006,(+)-Limonene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1008,Linalyl Acetate,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1008,Beta-Pinene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1008,Geraniol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1008,Geranyl Acetate,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1008,Myrcene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1008,Nerol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1008,Neryl acetate,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1008,(+)-Limonene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1008,(+-)-alpha-Pinene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1008,Citral,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1008,Terpinolene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1008,3-Carene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1009,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1011,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1013,International Journal of Pharma Growth Research Review www.pharmagrowthjournal.com 36,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1014,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1015,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1016,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1017,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1018,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1019,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1020,"1,8-Cineole",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1020,D-Camphor,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1020,(+)-Limonene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1020,(+-)-alpha-Pinene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1020,Alpha-Terpineol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1020,Citronellol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1020,Camphene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1020,P-Cymene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1021,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1022,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1023,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1024,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1027,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1028,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1031,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1033,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1035,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1036,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1038,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1039,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1040,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1041,Myrcene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1041,Copper phthalocyanine,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1041,Pigment Green 7,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1041,Formaldehyde,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1042,Copaene,,,,,50%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1042,(-)-Caryophyllene,,,,,50%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1042,Humulene,,,,,5%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1046,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1047,Thujopsene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1047,Terpinen-4-ol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1047,I(3)-Cuprenene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1047,Cuparene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1047,Cedrol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1047,Widdrol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1047,Hinokitiol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1047,Abietic Acid,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1047,"2-Hydroxy-4-(1-methylethenyl)-2,4,6-cycloheptatrien-1-one",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1048,Diethylene Glycol Monobutyl Ether,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1048,Triethanolamine,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1049,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1051,Methyl Anthranilate,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1052,"Limonene, (-)-",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1052,(+-)-alpha-Pinene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1052,Camphene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1052,Beta-Pinene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1052,Terpinolene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1052,Myrcene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1052,Alpha-Terpineol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1052,P-Cymene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1055,Hydroxycitronellal,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1057,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1058,Hydroxycitronellal,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1059,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1061,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1062,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1063,"1,8-Cineole",,,,,33-45%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1063,(+)-Limonene,,,,,36%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1063,(+-)-alpha-Pinene,,,,,17%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1063,P-Cymene,,,,,7.0%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1063,Gamma-Terpinene,,,,,0.5-10%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1063,Beta-Pinene,,,,,9%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1063,alpha-PHELLANDRENE,,,,,4%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1063,Myrcene,,,,,8%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1063,Sabinene,,,,,12%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1063,Terpinolene,,,,,5%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1063,Alpha-Terpineol,,,,,0.02-3%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1063,Terpinen-4-ol,,,,,3%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1065,Water,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1065,Glycerol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1065,Benzyl Alcohol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1065,Potassium Sorbate,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1066,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1069,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1070,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1072,Myrcene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1073,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1074,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1075,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1077,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX1078,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX111,Abamectin 2 NE NE,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX111,n-Methyl--pyrrolidone 29 NE NE,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX111,6-Di-tert-butyl-p-cresol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX112,Clothianidin,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX113,Structural formula,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX113,OCH3 N=— N\ I N—C—N \ — OCH H3C CH,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX114,Clothianidin,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX116,Copper oxide (CuO),,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX118,CRUISERMAXX® RICE,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX119,TOTAL,,,,,100.0%,100.0%,100.0,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX127,Chlorothalonil not listed,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX127,Propylene Glycol not listed,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX127,"Silica, amorphous",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX13,Abamectin (combination of avermectin B1a and 5-2.0),,,,,"순물질(농도 미기재, 분석표준물질 SDS 기준)",,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX13,Acetophenone 12-14,,,,,순물질 SDS 기준 <=100%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX13,Methanol 0.1-0.3,,,,,순물질 SDS 기준 90-100%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX131,CRUISERMAXX® VIBRANCE CEREALS,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX138,Glyphosate (as 600 g/L),,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX138,Non hazardous,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX14,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX145,Detection limit by weight,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX145,Other Information Registry Number,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX150,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX153,Fenhexamid,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX155,Potassium salt of aminocyclopyrachlor,,,,,25%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX155,Inert Ingredients,,,,,75%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX155,Aminocyclopyrachlor,,,,,21.2%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX155,Other/Inert Ingredients,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX156,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX158,Sulfur,,,,,Manufacturer states product 'contains 6 lb elemental sulfur per gallon' (flowable suspension concentrate); exact %w/w not confirmed - full SDS Section 3 table inaccessible,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX162,Other ingredients (non-hazardous) to,,,,,to 100%,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX163,Other/Inert Ingredients,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX164,Other/Inert Ingredients,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX166,Other/Inert Ingredients,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX168,"Poly(oxy-,2-ethanediyl), alpha-phosphono-omega-[2,4,6-tris(1- >=1-<10",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX168,2-benzisothiazol-3(2H)-one >=0.025-<0.05,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX17,EC index no : 606,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX173,Propylene Glycol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX173,(R)-Metalaxyl,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX173,Fludioxonil,,,,,not stated numerically in Dynasty CST SDS,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX175,Methanol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX175,Trichloroisocyanuric Acid,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX18,Benzyl Alcohol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX18,Imidacloprid,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX184,Content (W/W),,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX186,2-benzisothiazol-3(2H)-one >= 0.05 - <,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX187,Nitric Acid,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX187,Sulfuric Acid,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
